id,original_sentence,aspect,label_id,label
3439,이 레스토랑의 유일한 단점은 가격입니다.,분위기,4,없음
344,많은 사람들에게 속지 마십시오.,분위기,4,없음
3440,좋은 해산물에도 불구하고 가격이 너무 높습니다.,분위기,4,없음
3441,랍스터 샌드위치는 24달러이고 맛은 __좋았지만 그 가격을 보증하기에 충분하지 않았습니다.,분위기,4,없음
3442,우리는 붐비는 토요일 밤에 여기에 왔고 예약 시간에 15분 늦었음에도 불구하고 바로 앉았습니다.,분위기,4,없음
3443,서비스는 효율적이었습니다.,분위기,4,없음
345,서비스는 끔찍합니다.,분위기,4,없음
3450,회전율을 높이기 위해 레스토랑은 초콜릿 무스를 채운 무료 에스프레소 컵 외에 디저트를 제공하지 않습니다.,분위기,4,없음
3451,전반적으로 견고한 레스토랑과 $40pp(와인 포함) 미만의 저렴한 가격도 좋습니다.,분위기,4,없음
3452,나는 몇 달 동안 친구들로부터 인어 여관을 확인하라는 권유를 받았습니다.,분위기,4,없음
3453,"마지막으로, 모든 열광 후 나는 지난 토요일 밤에 열정적인 친구 중 한 명과 함께 그것을 확인하러 갔고 모든 것이 금이 갔다고 말하겠습니다.",분위기,4,없음
3454,우리는 lox와 홍합으로 시작하여 저녁 식사로 대구와 송어를 먹었습니다.,분위기,4,없음
3455,모든 것이 단순히 놀랍고 독특하고 맛이 좋았으며 무엇보다도 은행을 깨뜨리지 않았습니다.,분위기,4,없음
3456,직원들은 지식이 풍부하고 개성이 넘쳤습니다.,분위기,4,없음
3457,우리가 들어간 순간부터 장소가 꽉 찼음에도 불구하고 그들은 수용 이상이었습니다.,분위기,2,부정
3458,모두 멋진 경험으로 돌아올 때까지 기다릴 수 없습니다.,분위기,4,없음
3459,애틀랜틱 애비뉴와 4번가 사이에 있는 모든 태국 음식점을 가봤는데 조야가 최고입니다.,분위기,4,없음
346,이 곳은 가격이 아깝지 않습니다.,분위기,4,없음
3460,"가장 신선하고, 가장 다양하고, 가장 빠른 배송을 제공합니다.",분위기,4,없음
3461,또한 매우 저렴합니다.,분위기,4,없음
3462,어떤 대가를 치르더라도 훌륭한 선택입니다.,분위기,4,없음
3463,여러분은 어떨지 모르겠지만 밥 먹으러 갈 땐 분위기보다는 음식을 먹으러 갑니다.,분위기,4,없음
3464,"나는 단지 이 리뷰 중 일부를 읽고 있는데, 너무 시끄러워서 사람들이 어떤 장소를 리뷰하고 있다는 말도 안되는 소리입니다.",분위기,4,없음
3467,"아니요, 음식이 좋았 기 때문에 다시 갈 것입니다.",분위기,4,없음
3468,그래서 내가 말하려고 하는 것은 이 레스토랑이 지금까지 가본 태국 음식 레스토랑 중 단연 최고라는 것입니다.,분위기,4,없음
3469,내가 가진 최고의 치킨 팟 타이.,분위기,4,없음
347,또한 가장 좋아하는 롤을 요청할 계획은 없습니다. 메뉴에 없으면 가질 수 없습니다.,분위기,4,없음
3470,그리고 내 아래에서 읽은 것을 잊어 버리십시오. 분위기도 그렇게 나쁘지 않습니다.,분위기,1,중립
3471,나는 Joya에 두 번 갔고 다시는 가지 않을 것입니다.,분위기,4,없음
3472,두 번 모두 우리는 테이블을 위해 30분 이상을 기다렸습니다(예약을 했음에도 불구하고).,분위기,4,없음
3473,"LOUD, HOT 및 DARK입니다.",분위기,2,부정
3474,대화를 나누지 않아도 누구와 있는지 거의 볼 수 없습니다.,분위기,2,부정
3475,술을 마시는 데는 시간이 오래 걸리고 거의 항상 물건을 가져오는 것을 잊습니다(비록 비용을 청구하는 것을 잊지는 않지만).,분위기,4,없음
3476,I HATE HATE HATE HATE HATE HATE 이 장소 싫어.,분위기,4,없음
3477,Joya는 괜찮은 음식과 다채로운(편안하지는 않더라도) 분위기가 있는 멋진 곳이었습니다.,분위기,0,긍정
3478,지금은 너무 붐비고 시끄러워서 옆에 있는 사람과도 말을 할 수 없습니다.,분위기,2,부정
3479,내가 갈 때마다 술 취한 바보들이 앞에서 장면을 만들고 있습니다.,분위기,2,부정
348,훌륭한 스시 경험.,분위기,4,없음
3480,같이하자.,분위기,4,없음
3481,엉터리 장면과 짜증나는 고객을 상대하고 싶다면 맨하탄으로 가겠습니다.,분위기,2,부정
3482,나는 지속적으로 좋은 음식과 테이블을 쉽게 얻을 수 있기 때문에 단골이었습니다.,분위기,4,없음
3483,그러나 얼마 전에 런던에서 온 동료가 천장에 있는 매우 큰 물벌레를 발견했을 때 나는 직장 저녁 식사를 하기 위해 거기에 있었습니다.,분위기,4,없음
3487,나는 평생 NYC에서 살았고 한 곳에서 그렇게 많은 물벌레를 본 적이 없었습니다(정말 나쁜 꿈을 제외하고).,분위기,2,부정
3488,웨이터와 주인은 이것에 대해 냉담했고 구제자를 부르겠다고 약속했지만 내가 예상했던 것만큼 실망하거나 사과하지 않았습니다.,분위기,4,없음
3489,나는 그곳의 음식을 좋아하는 만큼 다시 돌아갈 수 없습니다.,분위기,4,없음
349,좋은 가치.,분위기,4,없음
3490,우리는 2년 동안 Chelsea에 살았지만 이 레스토랑을 본 적이 없습니다.,분위기,4,없음
3491,음식은 정통 이탈리안입니다. 맛있습니다!,분위기,4,없음
3492,피자는 집에서 만든 파스타와 마찬가지로 훌륭합니다.,분위기,4,없음
3493,분위기는 즐겁고 서비스는 흠잡을데가 없습니다.,분위기,0,긍정
3494,Ottimo에 갔고 뛰어난 피자를 기대하고있었습니다 (La Pizza Fresca를 좋아하기 때문에).,분위기,4,없음
3495,의외로 실망했습니다.,분위기,4,없음
3496,피자는 약간 눅눅했습니다.,분위기,4,없음
3499,잔으로도 와인이 충분하지 않습니다.,분위기,4,없음
35,무례하다.,분위기,4,없음
350,독특한 전채.,분위기,4,없음
3504,Ottimo에서의 식사는 Salvatore Esposito 셰프의 집에서 식사하는 것과 같습니다.,분위기,4,없음
3505,열린 벽돌 오븐에서 정통 나폴리 피자를 만들거나 호박 꽃을 살짝 튀기지 않을 때 그는 단골(성장하는 군단)을 방문하고 새로운 이민자를 확인합니다.,분위기,4,없음
3506,수년 동안 나는 토스카나 요리가 최고라고 생각했지만 살바토레는 처음 방문했을 때 나를 푸짐한 나폴리 요리로 바꿔주었습니다.,분위기,4,없음
3507,안주인인 그의 아내 타냐(Tanya)는 유쾌한 따뜻함과 자상함으로 위안을 주는 분위기를 완성한다.,분위기,0,긍정
3508,합리적인 가격의 훌륭한 와인 리스트.--Sara,분위기,4,없음
351,스시미 오이 롤을 시도하십시오.,분위기,4,없음
3510,나는 몇 주 전에 여기에 있었고 우리는 레스토랑에서 최악의 고객 서비스 경험을했습니다.,분위기,4,없음
3511,점장일지도 모르는 신사가 우리 테이블에 와서 미소도 인사도 없이 우리의 주문을 요청했습니다.,분위기,4,없음
3512,어떤 음식을 다른 태국 음식점과 비교했을 때 어떤 요리를 만들었는지 묻는 질문에는 맥도날드가 아니라 모든 곳이 다르게 만든다고 대답했다. 고객에게 매우 무례합니다.,분위기,4,없음
3513,서비스는 열악하고 레스토랑은 조명이 약하고 직원은 세심하지 않으며 이 조인트보다 맥도날드에서 먹는 것이 좋습니다.,분위기,2,부정
3514,다시는!,분위기,4,없음
3515,이것은 매우 친절한 직원이있는 훌륭한 태국 레스토랑입니다.,분위기,4,없음
3516,가격은 저녁 식사는 앙트레의 경우 약 $9이고 점심은 더 저렴합니다.,분위기,4,없음
3517,음식은 항상 신선하고 신속하게 제공됩니다.,분위기,4,없음
3518,"Pad See Ew, Pork Chops 또는 Tofu 접시를 추천합니다.",분위기,4,없음
3519,가격과 분위기는 West Village에 있다는 점을 고려할 때 특히 좋습니다.,분위기,0,긍정
352,그들의 웹사이트에 나폴리의 da Ciro에 대한 링크가 있는 것을 보았을 때 나는 좋은 피자가 있을 것이라는 것을 알았습니다!,분위기,4,없음
3520,실제로 숨을 쉴 수 있는 공간이 있으며 장식은 친밀한 저녁 식사를 위한 분위기를 조성합니다.,분위기,0,긍정
3521,내가 여기에 데려온 모든 사람들은 항상 그것을 좋아합니다.,분위기,4,없음
3524,우리는 항상 전채 샘플을 받아 공유합니다.,분위기,4,없음
3525,직원은 매우 세심하고 거의 항상 테이블을 얻을 수 있습니다.,분위기,4,없음
3526,우리는 자주 간다.,분위기,4,없음
3527,음식은 메뉴 설명과 다릅니다.,분위기,4,없음
353,그들의 마가리타는 내가 나폴리에서 돌아온 이후로 내가 가진 것 중 최고입니다!,분위기,4,없음
3530,먹다 남은 치킨을 가져다가 기름을 두르고 고춧가루를 뿌린 것 __같다(소스가 반투명하고 빨갛다).,분위기,4,없음
3531,내 친구의 음식도 맛이 (그리고 모양이) 완전히 반대였습니다.,분위기,4,없음
3532,타이 레스토랑에서 식사를 해본 사람이라면 누구나 큰 실망을 하게 될 것입니다.,분위기,4,없음
3533,이 장소에서 떨어져 있으십시오.,분위기,4,없음
3534,"모든 돈은 인테리어 데코레이션에 들어갔고, 셰프들에게는 한 푼도 가지 않았습니다.",분위기,0,긍정
3535,장식은 어둡고 시원하며 차분하며 음식의 프레젠테이션은 저렴한 가격을 고려하면 훌륭합니다.,분위기,0,긍정
3536,점심 특선은 절대 훔치는 것입니다.,분위기,4,없음
3537,서비스는 개선될 수 있지만 전반적으로 이것은 레스토랑 경험에서 작은 것(무거운 검은색의 골동품처럼 보이는 찻주전자)의 중요성을 이해하는 곳입니다.,분위기,4,없음
3538,이 레스토랑의 좋은 리뷰를 읽은 후 두 명의 친구와 함께 시도하기로 결정했습니다.,분위기,4,없음
3539,다른 인도 레스토랑과 마찬가지로 디너 스페셜을 이용해 손님을 모십니다.,분위기,4,없음
3541,그들은 우리가 요청할 때까지 저녁 식사를 특별하게주지 않았습니다.,분위기,4,없음
3542,그냥 의도하지 않은 실수일 수도 있지만 다른 레스토랑에서도 같은 경험을 해서 그런 관행을 고맙게 생각하지 않습니다.,분위기,4,없음
3543,음식은 평균이며 체인 레스토랑 Baluchi의 맛이 더 낫다고 말할 것입니다.,분위기,4,없음
3544,분위기는 매우 낭만적이며 확실히 데이트하기 좋은 곳입니다.,분위기,0,긍정
3545,"나는 얼마 동안 되돌아가는 것을 상관하지 않을 것이지만, 근처에 있는 다른 사람들을 시험해 보기 전에는 그렇지 않습니다.",분위기,4,없음
3546,나는 문자 그대로 카레 행의 모든 __레스토랑을 시도했습니다.,분위기,4,없음
3547,타지마할은 훌륭한 가치와 훌륭한 음식을 제공합니다.,분위기,4,없음
355,브라바 신선한 피자!,분위기,4,없음
3551,추가 향신료를 요청하기 전에 주의하십시오.,분위기,4,없음
3553,그러나 우리는 일부 테이블에 naan 대신 pita처럼 보이는 것이 있음을 알았습니다.,분위기,4,없음
3554,이런 일이 발생하면 진짜 난을 요청하십시오.,분위기,4,없음
3555,인도를 포함한 매운 민족 음식의 팬이기 때문에 나는 오래전에 이곳과 친구가 되었습니다.,분위기,4,없음
3556,그리고 결코 길을 잃지 않았습니다.,분위기,4,없음
3557,동쪽 6번가의 이웃보다 머리와 어깨가 높은 taj mahal은 음식의 질 면에서 과대평가된(그리고 과소평가된) baluchi와 매우 비슷합니다.,분위기,4,없음
3558,타지에서는 채식주의자들이 기뻐할 수 있습니다. 모든 요리는 하늘에서 내려온 만나입니다.,분위기,4,없음
3561,저는 20년 넘게 타지마할에서 식사를 했으며 이 인도 레스토랑 블록에서 가장 우수한 인도 식당을 찾았습니다.,분위기,4,없음
3562,나의 첫 만남은 어느 금요일 저녁 친구와 일어났다.,분위기,4,없음
3563,우리는 음식을 찾고 있었고 East Sixth Street에 있는 이 인도 레스토랑 블록을 우연히 발견했습니다.,분위기,4,없음
3564,누가 가장 좋은 거래를 했는지 궁금해서 우리는 이 특정 시설을 기다리기 위해 줄이 형성되었음을 알아차렸습니다.,분위기,4,없음
3565,선택할 것이 너무 많았기 때문에 우리는 Taj Mahal을 제외하고 많은 빈 좌석을 알아차리고 창문을 바라보며 거리를 위아래로 돌아다녔습니다.,분위기,4,없음
3566,여기가 바로 앞서 말한 라인이 있던 곳입니다.,분위기,4,없음
3567,우리는 줄을 서서 줄을 서서 바나나 튀김을 제공 받았습니다.,분위기,4,없음
3570,팁이 있는 2명이 $25불 미만이었습니다.,분위기,4,없음
3571,음식은 최고로 평범했지만 다시는 가지 않겠다고 맹세하게 만든 끔찍한 서비스였습니다.,분위기,4,없음
3572,우리가 지불한 직후 웨이터가 돈을 가져가며 말했습니다.,분위기,4,없음
3573,다른 사람들이 기다리고 있습니다!,분위기,4,없음
3574,우리는 총 한 시간 이상 동안 우리 테이블에 없었습니다.,분위기,4,없음
3575,우리가 떠날 때 문 옆에 서 있던 부부가 다른 웨이터에게 말했습니다. 우리는 서두르지 않습니다.,분위기,4,없음
3576,우리 친구들은 아직 도착하지 않았습니다.,분위기,4,없음
3577,그래서 우리를 서두르는 것은 절대적으로 불필요했습니다!,분위기,4,없음
3578,훌륭한 음식과 훌륭한 서비스를 원하는 사람들에게 Roxy는 피해야 할 곳입니다!,분위기,4,없음
3579,나는 훌륭한 치즈 케이크를 얻었고 우리는 다른 몇 가지 멋진 패스트리를 먹었습니다.,분위기,4,없음
3580,나는 그것을 위해 Roxy를 추천하지만 그들의 음식은 아닙니다.,분위기,4,없음
3581,내 아들과 그의 여자 친구는 모두 치즈 버거를 원했고 거대했습니다!,분위기,4,없음
3582,그러나 그들은 롤빵에 비해 너무 컸습니다.,분위기,4,없음
3583,결과적으로 그들의 버거는 손에서 떨어져 나갔고 끝내고 싶지 않은 느낌이 들었습니다.,분위기,4,없음
3584,또한 그들은 각각 $ 15였습니다!,분위기,4,없음
3585,나는 롤에 거대한 파스트라미 샌드위치를 __먹었다.,분위기,4,없음
3587,내 아내와 나는 몇 년 동안 nyc에 갔고 roxy를 놓치지 않을 것입니다. 음식은 비싸지 만 뉴욕입니다!,분위기,4,없음
3588,사람들은 무례한 비트 다시 뉴욕입니다!,분위기,4,없음
3589,극복해!,분위기,4,없음
359,그러나 우리 옆에 있는 테이블을 보면 우리 둘 다 PERRRRRRRRFECT처럼 보이는 피자를 주문하기를 바랐습니다.,분위기,4,없음
3590,"훌륭한 음식, 그것의 그 이상, 한 사람이 먹을 수 있습니다!",분위기,4,없음
3595,음식 값을 지불하는 것을 거부할 정도로 정말 나빴습니다.,분위기,4,없음
3597,그러나 나는 레스토랑에서 식사를 한 적이 없지만 지난 주에 내가 가져온 리뷰를 읽었습니다.,분위기,4,없음
3598,그것은 끔찍 했어요.,분위기,4,없음
3599,차갑게 배송된 피자인데 치즈가 완전히 녹지 않았어요!,분위기,4,없음
36,이것은 내가 가진 최악의 식사 경험이었습니다.,분위기,4,없음
3600,조각난 치즈가 부분적으로 완성된 것처럼 보였습니다. 여전히 조각으로 되어 있습니다.,분위기,4,없음
3601,나는 NYC 주변의 많은 피자 가게에서 먹었고 이것은 최악의 손입니다.,분위기,4,없음
3602,"아니, 정말.",분위기,4,없음
3603,여기에서 피자를 많이 먹었습니다.,분위기,4,없음
3604,La Rosa가 왈츠를 연주하고 그들이 가장 잘하고 있다고 생각합니다.,분위기,4,없음
3605,"흥미로운 선택, 좋은 와인, 훌륭한 서비스, 재미있는 장식.",분위기,0,긍정
3606,피자는 정말 좋았습니다.,분위기,4,없음
3607,그러나 우리가 갔던 어느 날 밤은 매우 치즈 맛이 났고 다른 밤에는 덜 치즈 맛이 났습니다.,분위기,4,없음
3608,그래서 약간의 불일치가 있었지만 어느 쪽이든 두 피자 모두 정말 좋았습니다.,분위기,4,없음
3609,그리고 저렴합니다.,분위기,4,없음
3610,"Smith Street에 훌륭한 추가 사항: 마침내, 허세가 없고 Ugg 부츠를 신은 여성들로 가득 찬 곳입니다.",분위기,4,없음
3611,아 그리고 유모차를 가진 가족에게는 너무 작습니다.,분위기,2,부정
3612,아이들을 집에 남겨두세요!,분위기,4,없음
3613,(라 로사는 멕시칸 레스토랑 파시피코와 여닫이문으로 연결되어 있습니다.),분위기,4,없음
3617,이웃에 또 다른 환영 추가.,분위기,4,없음
3618,"우리가 어퍼 이스트 사이드에서 이동한다면, 우리는 이 레스토랑을 진정으로 그리워할 것입니다.",분위기,4,없음
3619,우리는 그 지역에서 8년 이상 살았습니다.,분위기,4,없음
362,고전적인 고급 이탈리아 장식으로 전반적으로 멋진 레스토랑.,분위기,0,긍정
3621,음식은 거친 다이아몬드입니다. 음식은 허브와 토마토의 완벽한 균형으로 맛있고 수제입니다.,분위기,4,없음
3622,나는 그것을 매우 추천합니다.,분위기,4,없음
3623,NY에서 우리가 가장 좋아하는 식당 중 하나입니다.,분위기,4,없음
3624,나는이 싫어.,분위기,4,없음
3625,여기에서 일하는 멋진 사람들 - 그러나 나는 음식을 검토해야합니다.,분위기,4,없음
3626,"내가 사람들을 평가할 수 있다면 이 장소는 차트에서 벗어났을 것입니다. 불행히도 - 피자, 죄송합니다.",분위기,4,없음
3627,"다시 말하지만, 당신이 이 동네에 있다면 - 꼭 여기로 오십시오.",분위기,4,없음
3628,그러나 특별한 여행을 할 가치는 없습니다.,분위기,4,없음
3629,그냥 OK입니다. 피자.,분위기,4,없음
363,"훌륭한 와인 리스트(이탈리아어), 좋은 음식, 서비스는 처음에는 괜찮았습니다.",분위기,4,없음
3630,그래서 더 나은 평가를 할 수 없습니다 죄송합니다.,분위기,4,없음
3631,이 장소에는 다양한 스타일의 피자가 있으며 모두 훌륭합니다.,분위기,4,없음
3632,입구에 들어서면 마치 엄마의 주방에 들어온 것 같은 착각이 들 정도다.,분위기,0,긍정
3633,서비스는 훌륭했고 가족처럼 대했습니다.,분위기,4,없음
3634,촛불과 가족사진으로 가득한 따뜻한 분위기에서 낭만적인 저녁식사를 하고 싶은 분들에게 Nina's를 적극 추천합니다.,분위기,0,긍정
3635,훌륭한 식사 경험을 제공한 Marcelo와 Grace에게 감사드립니다!!!,분위기,4,없음
3636,우리는 NJ로 돌아가는 길에 NY에 있기 때문에 음식을 사지 않는 이유를 알았습니다.,분위기,4,없음
3637,우리는 Nina's 블록에 주차를 했습니다. 사람들은 분명히 피자를 즐기고 있었습니다.,분위기,4,없음
3638,"우리는 전에 아르헨티나 피자를 먹어본 적이 없다고 생각했기 때문에 그곳에서 점심을 먹고 큰 Pelligrino, 두 가지 스페셜 피자를 공유했습니다. 하나는 염소 치즈, 다른 하나는 블루 치즈였습니다. 둘 다 훌륭했습니다.",분위기,4,없음
3639,우리는 또한 신선한 하우스 샐러드를 공유했습니다.,분위기,4,없음
364,메인 코스가 나온 후 우리는 적어도 40 분 동안 웨이터를 보지 못했습니다!,분위기,4,없음
3640,우리는 이 곳으로 다시 돌아올 것입니다!,분위기,4,없음
3641,이 곳에서 잘못 갈 수는 없습니다.,분위기,4,없음
3642,음식은 훌륭하고 서비스는 빠르고 친절하며 매우 전문적입니다.,분위기,4,없음
3643,항상 좋은 군중이지만 결코 시끄럽지 않습니다.,분위기,0,긍정
3644,여기로 가십시오.,분위기,4,없음
3645,데이트나 친구와 함께 하기 좋습니다.,분위기,4,없음
3646,끔찍하다.,분위기,4,없음
3647,우리는 앉았고 웨이터가 무시했습니다.,분위기,4,없음
3648,식당은 더럽고 어수선했습니다.,분위기,2,부정
3649,바텐더는 술집에서 친구들과 헤어질 수 없었습니다.,분위기,4,없음
365,"(음식은 웨이터가 아니라 버스보이가 배달했습니다.) 우리는 파스타를 위해 치즈를 제공하지 않았고, 물과 와인 잔은 식사 내내 비어 있었습니다. 우리는 와인에 20달러를 더 쉽게 썼을 것입니다.",분위기,4,없음
3650,마침내 그는 진토닉을 만들 수 없었습니다. 토닉을 찾을 수 없었습니다.,분위기,4,없음
3651,기회는 농담입니다.,분위기,4,없음
3652,무슨 수를 써서라도 피하십시오.,분위기,4,없음
3653,내 친구와 나는 NY에서 휴가 중이었고 친구가 Chance를 소개했습니다.,분위기,4,없음
3654,"나는 음식, 특히 내가 가진 연어 요리가 탁월하다는 것을 알았습니다.",분위기,4,없음
3655,세상에 없던 체인지 모히또도 주문했습니다.,분위기,4,없음
3658,우리는 그것이 시원하고 음악이 잘 들리기 때문에 그만한 가치가 있는 뒷뜰에서 외식을 했습니다.,분위기,0,긍정
3659,전반적으로 훌륭한 레스토랑!,분위기,4,없음
366,우리는 우리 웨이터의 눈을 잡을 수 없었고 그는 우리를 무시했습니다.,분위기,4,없음
3660,이 사랑스러운 프랑스-아시아 퓨전 레스토랑은 Smith Street의 다른 훌륭한 레스토랑들 사이에서 두드러집니다.,분위기,4,없음
3661,우리는 수요일 밤에 들어가서 즉시 앉았습니다.,분위기,4,없음
3662,서비스는 위압적이지 않고 세심했으며 우리가 시도한 각 요리는 춘권에서 파인애플 튀김을 곁들인 대구까지 훌륭했습니다.,분위기,4,없음
3663,그리고 그들은 집에서 맛있는 디저트를 제공했습니다!,분위기,4,없음
3664,절대 건너뛸 수 있는 레스토랑이 아닙니다!,분위기,4,없음
3665,Chance는 낭만적인 분위기의 작고 아늑한 레스토랑으로 장식이 훌륭합니다.,분위기,0,긍정
3666,"예, 앉기 위해 기다려야하며 작기 때문에 대기 공간이없고 바 좌석이 모두 잡혔습니다.",분위기,2,부정
3667,그러나 당신이 앉았을 때 웨이트리스는 훌륭하고 메뉴의 모든 것을 설명하고 음식 가격은 당신이받는 서비스에 비해 정말 저렴합니다.,분위기,4,없음
3668,나는 망고 치킨을 먹었고 그것이 얼마나 맛있고 프레젠테이션이 아름다웠는지 계속 말할 수 없습니다.,분위기,4,없음
3669,당신이 그것에 대해 생각하고 기다리면 실망하지 않을 것입니다.,분위기,4,없음
367,화요일 밤에 있었던 일입니다.,분위기,4,없음
3670,"먼저 에피타이저와 함께 잘못된 빵이 나왔고, 메인 코스로 두 번째 와인을 주문하려고 했을 때...",분위기,4,없음
3671,내가 주의를 기울일 수 있었던 것은 적어도 두 마리의 고양이 중 한 마리가 내 테이블을 계속 공격하는 것뿐이었습니다.,분위기,4,없음
3672,직원들은 저녁 식사를 위해 스시를 주문하고 내 수표를 가져오기 위해 바에서 먹기 위해 너무 바빴습니다.,분위기,4,없음
3675,남편과 나는 거기에 갈 때마다 결코 실망하지 않습니다.,분위기,4,없음
3676,와인은 항상 맛있고 타파스는 특히 따뜻한 피타 빵과 함께 항상 맛있습니다.,분위기,4,없음
3677,와인과 치즈 플레이트가 풍부하고 퐁듀나 테이블 그릴을 빨리 맛보고 싶어집니다.,분위기,4,없음
3679,나는 이 장소를 좋아했다!!,분위기,4,없음
368,우리 옆 테이블은 오랫동안 기한이 지난 와인 한 병이 마침내 도착했을 때 포도를 직접 으깨느냐고 물었다.,분위기,4,없음
3680,분위기가 너무 좋고 너무 붐비는 것이 싫어서 리뷰 쓰기를 거의 주저했습니다.,분위기,0,긍정
3681,음식은 매우 좋았고 양도 많았고 장소 자체도 훌륭했습니다.,분위기,0,긍정
3682,대기 직원은 매우 친절하며 마치 유럽의 작은 마을에서 식사를 하고 있는 듯한 느낌을 줍니다.,분위기,4,없음
3683,그들은 샌드위치를 ____잊었고 플라스틱 포크를 포함하지 않았으며 후머스 플래터에 피타를 포함하지 않았습니다.,분위기,4,없음
3684,또한 샌드위치(약 7달러)에는 칩이나 사이드 같은 것이 제공되지 않았습니다.,분위기,4,없음
3685,전반적으로 돈 가치가 없습니다.,분위기,4,없음
3686,식사를 하면 분위기가 좋아지지만 책상에 앉으면 매우 실망스러운 경험입니다.,분위기,0,긍정
3687,어느 날 저녁 쇼에 참석하기 전에 여동생을 여기에 데려갔습니다.,분위기,4,없음
3688,레스토랑보다는 바가 훨씬 더 유명하고 테이블이 몇 개 없고 웨이터가 바텐더인 곳도 있지만 우리는 방해받지 않는 분위기를 즐겼습니다.,분위기,3,대립
3689,우리는 전채와 치즈 퐁듀만 먹을 수 있었습니다.,분위기,4,없음
369,그가 마침내 우리에게 디저트 메뉴를 제안했을 때 우리는 웃었고 우리는 10퍼센트의 팁을 남겼습니다. 이것은 관대했던 것 같습니다.,분위기,4,없음
3690,초콜릿을 맛보기 위해 돌아와야 할 것입니다!,분위기,4,없음
3692,"그러나 밤 늦게 베이컨을 주문하지 마십시오(플래터 또는 샌드위치, 그 문제는 테이크 아웃 장소에서 제외). 튀김은 거의 베이컨처럼 단단해져서 어금니를 다치게 합니다.",분위기,4,없음
3693,그렇지 않으면 늦은 밤에 좋은 음식을 먹습니다.,분위기,4,없음
3694,블랙 화이트 쉐이크도 잘 나왔다.,분위기,4,없음
3695,값 비싼 샌드위치는 채워져 있습니다 - 2 명을 쉽게 제공 할 수 있으므로 비용 효율적입니다!,분위기,4,없음
3696,원하는 샌드위치가 3층으로만 제공되는 NYC의 다른 장소와 달리 여기에서는 합리적인 크기의 부분(및 가격)으로 원하는 것을 얻을 수 있습니다.,분위기,4,없음
3697,소금에 절인 쇠고기와 파스트라미는 훌륭하고 타임 스퀘어 주변의 큰 관광지보다 지방이 훨씬 적습니다.,분위기,4,없음
3698,메뉴에는 많은 옵션이 있습니다. 감자 팬케이크를 맛보기 위해 다시 가고 싶습니다.,분위기,4,없음
3699,점심은 추가 비용 없이 피클과 슬로와 함께 제공되었습니다.,분위기,4,없음
37,유일하게 친절한 직원은 바의 남자였습니다.,분위기,4,없음
370,calbi와 nebbiolo는 함께 작동합니다.,분위기,4,없음
3700,현지인들도 좋아하고 일하는 사람들도 좋아하는 곳인 것 같다.,분위기,4,없음
3701,늦은 밤 오믈렛은 여기가 좋지 않습니다. 다양성이 없습니다!,분위기,4,없음
3702,그들은 요리 위에 나왔고 치즈는 거의 존재하지 않았습니다.,분위기,4,없음
3703,그들은 위에 슈레드 치즈를 사용했습니다!,분위기,4,없음
3704,나는 다시는 새벽 3시에 여기에 오지 않을 것이다.,분위기,4,없음
3705,그래도 좋은 곳.,분위기,4,없음
3706,금요일 밤에 거기에 있었다.,분위기,4,없음
3707,내가 가진 최고의 파스트라미와 우스꽝스럽지 않은 부분.,분위기,4,없음
3708,그리고 나는 많은 NYC 델리에 가본 적이 있습니다.,분위기,4,없음
3709,내 아내는 거대하고 그것을 좋아하는 튀긴 새우를 먹었습니다.,분위기,4,없음
3710,가격은 저지 델리보다 비싸지 않지만 훨씬 좋습니다.,분위기,4,없음
375,"조언의 말, 파스타 요리를 위한 공간을 확보하고 티라미수를 먹을 때까지 절대 떠나지 마십시오.",분위기,4,없음
377,우리는 8 명이었고 잘 정리되었습니다.,분위기,4,없음
378,내 물고기는 놀라운 카레 소스에서 맛있었습니다.,분위기,4,없음
379,허용되는 가격.,분위기,4,없음
38,"호스트하고 있던 남자는 우리 7인 파티를 위해 테이블을 저장하겠다고 약속했고, 그가 저장하고 있던 바로 그 테이블에 2인 파티에 앉았습니다(둘 다 열려 있는 동안).",분위기,4,없음
380,곧 돌아올거야.,분위기,4,없음
381,Sala Thai의 모든 음식은 맛있고 잘 나누어져 있습니다.,분위기,4,없음
382,오징어는 놀라운 소스와 함께 제공되며 오리 국수도 맛있습니다.,분위기,4,없음
385,나는 이 장소를 정말로 좋아했다.,분위기,4,없음
386,내가 가진 모든 것이 좋았고 나는 먹는 사람입니다.,분위기,4,없음
387,가격도 꽤 저렴했습니다.,분위기,4,없음
388,이 작은 장소는 귀여운 인테리어 장식과 저렴한 도시 가격을 가지고 있습니다.,분위기,0,긍정
39,"우리가 마침내 앉았을 때 우리 웨이트리스는 우리 주문을 위해 두 번, 우리 수표를 위해 두 번 왔습니다.",분위기,4,없음
390,다음에는 기름 안 달라고 하고 싶어요.,분위기,4,없음
391,저는 2주 전 금요일에 L.A.에서 두 명의 친구와 함께 마을에 있을 때 이 2층 산책로를 우연히 발견했습니다. 진지한 스시 애호가인 우리는 스시 바에 앉아 액션에 더 가까이 다가갔습니다.,분위기,4,없음
394,"성게 외에도 셰프님이 추천해 주신 생선구이는 황꼬리, 보톤새우, 참치, 장어 등.",분위기,4,없음
395,사케 메뉴도 빼놓을 수 없죠!,분위기,4,없음
